74 pass end, cost time: 1741.630518, avg_cost: 0.021409
batch 12980 finished, second per batch: 10.656919
batch 12990 finished, second per batch: 10.656435
batch 13000 finished, second per batch: 10.656132
batch 13010 finished, second per batch: 10.655600
batch 13020 finished, second per batch: 10.655011
batch 13030 finished, second per batch: 10.654582
batch 13040 finished, second per batch: 10.654333
batch 13050 finished, second per batch: 10.653987
batch 13060 finished, second per batch: 10.653459
batch 13070 finished, second per batch: 10.652996
batch 13080 finished, second per batch: 10.652446
batch 13090 finished, second per batch: 10.652105
batch 13100 finished, second per batch: 10.651666
batch 13110 finished, second per batch: 10.651109
batch 13120 finished, second per batch: 10.650921
batch 13130 finished, second per batch: 10.651224
batch 13140 finished, second per batch: 10.651225
75 pass end, cost time: 1761.337155, avg_cost: 0.021341
batch 13150 finished, second per batch: 10.650904
batch 13160 finished, second per batch: 10.650463
batch 13170 finished, second per batch: 10.650392
batch 13180 finished, second per batch: 10.650091
batch 13190 finished, second per batch: 10.649453
batch 13200 finished, second per batch: 10.648901
batch 13210 finished, second per batch: 10.648358
batch 13220 finished, second per batch: 10.647878
batch 13230 finished, second per batch: 10.647622
batch 13240 finished, second per batch: 10.647114
batch 13250 finished, second per batch: 10.646575
batch 13260 finished, second per batch: 10.646031
batch 13270 finished, second per batch: 10.645769
batch 13280 finished, second per batch: 10.645237
batch 13290 finished, second per batch: 10.645089
batch 13300 finished, second per batch: 10.644817
batch 13310 finished, second per batch: 10.644365
batch 13320 finished, second per batch: 10.643762
76 pass end, cost time: 1747.994683, avg_cost: 0.021283
batch 13330 finished, second per batch: 10.643516
batch 13340 finished, second per batch: 10.643006
batch 13350 finished, second per batch: 10.642452
batch 13360 finished, second per batch: 10.641949
batch 13370 finished, second per batch: 10.641599
batch 13380 finished, second per batch: 10.641129
batch 13390 finished, second per batch: 10.640794
batch 13400 finished, second per batch: 10.640317
batch 13410 finished, second per batch: 10.639768
batch 13420 finished, second per batch: 10.639570
batch 13430 finished, second per batch: 10.639123
batch 13440 finished, second per batch: 10.638747
batch 13450 finished, second per batch: 10.638396
batch 13460 finished, second per batch: 10.638541
batch 13470 finished, second per batch: 10.638099
batch 13480 finished, second per batch: 10.637662
batch 13490 finished, second per batch: 10.637239
77 pass end, cost time: 1750.906979, avg_cost: 0.022272
batch 13500 finished, second per batch: 10.636966
batch 13510 finished, second per batch: 10.636800
batch 13520 finished, second per batch: 10.636296
batch 13530 finished, second per batch: 10.635940
batch 13540 finished, second per batch: 10.635391
batch 13550 finished, second per batch: 10.634895
batch 13560 finished, second per batch: 10.634688
batch 13570 finished, second per batch: 10.634384
batch 13580 finished, second per batch: 10.634311
batch 13590 finished, second per batch: 10.633936
batch 13600 finished, second per batch: 10.633709
batch 13610 finished, second per batch: 10.633265
batch 13620 finished, second per batch: 10.633188
batch 13630 finished, second per batch: 10.633451
batch 13640 finished, second per batch: 10.633017
batch 13650 finished, second per batch: 10.632817
batch 13660 finished, second per batch: 10.632386
78 pass end, cost time: 1772.230188, avg_cost: 0.022118
batch 13670 finished, second per batch: 10.632151
batch 13680 finished, second per batch: 10.631714
batch 13690 finished, second per batch: 10.631285
batch 13700 finished, second per batch: 10.631064
batch 13710 finished, second per batch: 10.630625
batch 13720 finished, second per batch: 10.630216
batch 13730 finished, second per batch: 10.629843
batch 13740 finished, second per batch: 10.629864
batch 13750 finished, second per batch: 10.629929
batch 13760 finished, second per batch: 10.630067
batch 13770 finished, second per batch: 10.629721
batch 13780 finished, second per batch: 10.629257
batch 13790 finished, second per batch: 10.629072
batch 13800 finished, second per batch: 10.628603
batch 13810 finished, second per batch: 10.628149
batch 13820 finished, second per batch: 10.627788
batch 13830 finished, second per batch: 10.627541
79 pass end, cost time: 1768.078702, avg_cost: 0.021754
batch 13840 finished, second per batch: 10.627073
batch 13850 finished, second per batch: 10.626737
batch 13860 finished, second per batch: 10.626317
batch 13870 finished, second per batch: 10.625943
batch 13880 finished, second per batch: 10.625734
batch 13890 finished, second per batch: 10.625204
batch 13900 finished, second per batch: 10.624582
batch 13910 finished, second per batch: 10.624150
batch 13920 finished, second per batch: 10.623803
batch 13930 finished, second per batch: 10.623511
batch 13940 finished, second per batch: 10.623008
batch 13950 finished, second per batch: 10.622539
batch 13960 finished, second per batch: 10.622078
batch 13970 finished, second per batch: 10.621663
batch 13980 finished, second per batch: 10.621281
batch 13990 finished, second per batch: 10.620656
batch 14000 finished, second per batch: 10.620213
batch 14010 finished, second per batch: 10.619572
80 pass end, cost time: 1733.399822, avg_cost: 0.021522
batch 14020 finished, second per batch: 10.619175
batch 14030 finished, second per batch: 10.618797
batch 14040 finished, second per batch: 10.618238
batch 14050 finished, second per batch: 10.617816
batch 14060 finished, second per batch: 10.617260
batch 14070 finished, second per batch: 10.616929
batch 14080 finished, second per batch: 10.616692
batch 14090 finished, second per batch: 10.616308
batch 14100 finished, second per batch: 10.615812
batch 14110 finished, second per batch: 10.615384
batch 14120 finished, second per batch: 10.615086
batch 14130 finished, second per batch: 10.614612
batch 14140 finished, second per batch: 10.614245
batch 14150 finished, second per batch: 10.613773
batch 14160 finished, second per batch: 10.613484
batch 14170 finished, second per batch: 10.613051
batch 14180 finished, second per batch: 10.612669
81 pass end, cost time: 1735.981219, avg_cost: 0.021359
batch 14190 finished, second per batch: 10.612266
batch 14200 finished, second per batch: 10.611919
batch 14210 finished, second per batch: 10.611615
batch 14220 finished, second per batch: 10.611230
batch 14230 finished, second per batch: 10.610686
batch 14240 finished, second per batch: 10.610173
batch 14250 finished, second per batch: 10.609830
batch 14260 finished, second per batch: 10.609602
batch 14270 finished, second per batch: 10.609236
batch 14280 finished, second per batch: 10.608736
batch 14290 finished, second per batch: 10.608343
batch 14300 finished, second per batch: 10.608097
batch 14310 finished, second per batch: 10.607778
batch 14320 finished, second per batch: 10.607321
batch 14330 finished, second per batch: 10.606986
batch 14340 finished, second per batch: 10.606598
batch 14350 finished, second per batch: 10.606362
82 pass end, cost time: 1745.161410, avg_cost: 0.021186
batch 14360 finished, second per batch: 10.606131
batch 14370 finished, second per batch: 10.605826
batch 14380 finished, second per batch: 10.605395
batch 14390 finished, second per batch: 10.605000
batch 14400 finished, second per batch: 10.604714
batch 14410 finished, second per batch: 10.604217
batch 14420 finished, second per batch: 10.603853
batch 14430 finished, second per batch: 10.603412
batch 14440 finished, second per batch: 10.603318
batch 14450 finished, second per batch: 10.602862
batch 14460 finished, second per batch: 10.602460
batch 14470 finished, second per batch: 10.602021
batch 14480 finished, second per batch: 10.601678
batch 14490 finished, second per batch: 10.601445
batch 14500 finished, second per batch: 10.600991
batch 14510 finished, second per batch: 10.600600
batch 14520 finished, second per batch: 10.600268
batch 14530 finished, second per batch: 10.599866
83 pass end, cost time: 1744.909456, avg_cost: 0.021157
batch 14540 finished, second per batch: 10.599837
batch 14550 finished, second per batch: 10.599439
batch 14560 finished, second per batch: 10.598985
batch 14570 finished, second per batch: 10.598582
batch 14580 finished, second per batch: 10.598100
batch 14590 finished, second per batch: 10.597800
batch 14600 finished, second per batch: 10.597344
batch 14610 finished, second per batch: 10.597021
batch 14620 finished, second per batch: 10.596618
batch 14630 finished, second per batch: 10.596438
batch 14640 finished, second per batch: 10.595987
batch 14650 finished, second per batch: 10.595615
batch 14660 finished, second per batch: 10.595238
batch 14670 finished, second per batch: 10.594729
batch 14680 finished, second per batch: 10.594422
batch 14690 finished, second per batch: 10.594181
batch 14700 finished, second per batch: 10.593729
84 pass end, cost time: 1739.938816, avg_cost: 0.021058
batch 14710 finished, second per batch: 10.593338
batch 14720 finished, second per batch: 10.592991
batch 14730 finished, second per batch: 10.592814
batch 14740 finished, second per batch: 10.592356
batch 14750 finished, second per batch: 10.591846
batch 14760 finished, second per batch: 10.591448
batch 14770 finished, second per batch: 10.591206
batch 14780 finished, second per batch: 10.590805
batch 14790 finished, second per batch: 10.590422
batch 14800 finished, second per batch: 10.590096
batch 14810 finished, second per batch: 10.589743
batch 14820 finished, second per batch: 10.589478
batch 14830 finished, second per batch: 10.589185
batch 14840 finished, second per batch: 10.588811
batch 14850 finished, second per batch: 10.588472
batch 14860 finished, second per batch: 10.588265
batch 14870 finished, second per batch: 10.587850
85 pass end, cost time: 1742.610066, avg_cost: 0.021019
batch 14880 finished, second per batch: 10.587445
batch 14890 finished, second per batch: 10.587123
batch 14900 finished, second per batch: 10.586725
batch 14910 finished, second per batch: 10.586597
batch 14920 finished, second per batch: 10.586129
batch 14930 finished, second per batch: 10.585802
batch 14940 finished, second per batch: 10.585495
batch 14950 finished, second per batch: 10.585135
batch 14960 finished, second per batch: 10.585022
batch 14970 finished, second per batch: 10.584635
batch 14980 finished, second per batch: 10.584179
batch 14990 finished, second per batch: 10.583645
batch 15000 finished, second per batch: 10.583431
batch 15010 finished, second per batch: 10.582991
batch 15020 finished, second per batch: 10.582538
batch 15030 finished, second per batch: 10.582091
batch 15040 finished, second per batch: 10.581679
batch 15050 finished, second per batch: 10.581196
86 pass end, cost time: 1738.033095, avg_cost: 0.021058
batch 15060 finished, second per batch: 10.581039
batch 15070 finished, second per batch: 10.580588
batch 15080 finished, second per batch: 10.580219
batch 15090 finished, second per batch: 10.579753
batch 15100 finished, second per batch: 10.579430
batch 15110 finished, second per batch: 10.579032
batch 15120 finished, second per batch: 10.578656
batch 15130 finished, second per batch: 10.578255
batch 15140 finished, second per batch: 10.577782
batch 15150 finished, second per batch: 10.577586
batch 15160 finished, second per batch: 10.577149
batch 15170 finished, second per batch: 10.576777
batch 15180 finished, second per batch: 10.576296
batch 15190 finished, second per batch: 10.576110
batch 15200 finished, second per batch: 10.575715
batch 15210 finished, second per batch: 10.575331
batch 15220 finished, second per batch: 10.575023
87 pass end, cost time: 1733.958720, avg_cost: 0.020876
batch 15230 finished, second per batch: 10.574730
batch 15240 finished, second per batch: 10.574520
batch 15250 finished, second per batch: 10.574126
batch 15260 finished, second per batch: 10.573734
batch 15270 finished, second per batch: 10.573200
batch 15280 finished, second per batch: 10.572778
batch 15290 finished, second per batch: 10.572557
batch 15300 finished, second per batch: 10.572201
batch 15310 finished, second per batch: 10.571815
batch 15320 finished, second per batch: 10.571354
batch 15330 finished, second per batch: 10.571041
batch 15340 finished, second per batch: 10.570645
batch 15350 finished, second per batch: 10.570267
batch 15360 finished, second per batch: 10.569840
batch 15370 finished, second per batch: 10.569370
batch 15380 finished, second per batch: 10.569228
batch 15390 finished, second per batch: 10.568801
88 pass end, cost time: 1730.508409, avg_cost: 0.020988
batch 15400 finished, second per batch: 10.568369
batch 15410 finished, second per batch: 10.568020
batch 15420 finished, second per batch: 10.567592
batch 15430 finished, second per batch: 10.567375
batch 15440 finished, second per batch: 10.566942
batch 15450 finished, second per batch: 10.566513
batch 15460 finished, second per batch: 10.566114
batch 15470 finished, second per batch: 10.565905
batch 15480 finished, second per batch: 10.565568
batch 15490 finished, second per batch: 10.565162
batch 15500 finished, second per batch: 10.564987
batch 15510 finished, second per batch: 10.564657
batch 15520 finished, second per batch: 10.564620
batch 15530 finished, second per batch: 10.564195
batch 15540 finished, second per batch: 10.563792
batch 15550 finished, second per batch: 10.563468
batch 15560 finished, second per batch: 10.563305
89 pass end, cost time: 1740.596551, avg_cost: 0.020842
batch 15570 finished, second per batch: 10.562925
batch 15580 finished, second per batch: 10.562731
batch 15590 finished, second per batch: 10.562373
batch 15600 finished, second per batch: 10.562062
batch 15610 finished, second per batch: 10.561753
batch 15620 finished, second per batch: 10.561392
batch 15630 finished, second per batch: 10.561046
batch 15640 finished, second per batch: 10.560646
batch 15650 finished, second per batch: 10.560315
batch 15660 finished, second per batch: 10.560009
batch 15670 finished, second per batch: 10.559643
batch 15680 finished, second per batch: 10.559240
batch 15690 finished, second per batch: 10.558926
batch 15700 finished, second per batch: 10.558498
batch 15710 finished, second per batch: 10.558256
batch 15720 finished, second per batch: 10.557911
batch 15730 finished, second per batch: 10.557460
batch 15740 finished, second per batch: 10.557084
90 pass end, cost time: 1735.245670, avg_cost: 0.020757
batch 15750 finished, second per batch: 10.556783
batch 15760 finished, second per batch: 10.556628
batch 15770 finished, second per batch: 10.556251
batch 15780 finished, second per batch: 10.555935
batch 15790 finished, second per batch: 10.555474
batch 15800 finished, second per batch: 10.555278
batch 15810 finished, second per batch: 10.554987
batch 15820 finished, second per batch: 10.554654
batch 15830 finished, second per batch: 10.554176
batch 15840 finished, second per batch: 10.553888
batch 15850 finished, second per batch: 10.553635
batch 15860 finished, second per batch: 10.553243
batch 15870 finished, second per batch: 10.553069
batch 15880 finished, second per batch: 10.553318
batch 15890 finished, second per batch: 10.553122
batch 15900 finished, second per batch: 10.552717
batch 15910 finished, second per batch: 10.552212
91 pass end, cost time: 1746.113509, avg_cost: 0.020750
batch 15920 finished, second per batch: 10.551842
batch 15930 finished, second per batch: 10.551428
batch 15940 finished, second per batch: 10.551176
batch 15950 finished, second per batch: 10.550779
batch 15960 finished, second per batch: 10.550312
batch 15970 finished, second per batch: 10.549823
batch 15980 finished, second per batch: 10.549439
batch 15990 finished, second per batch: 10.549194
batch 16000 finished, second per batch: 10.548774
batch 16010 finished, second per batch: 10.548314
batch 16020 finished, second per batch: 10.547879
batch 16030 finished, second per batch: 10.547551
batch 16040 finished, second per batch: 10.547159
batch 16050 finished, second per batch: 10.546725
batch 16060 finished, second per batch: 10.546239
batch 16070 finished, second per batch: 10.545876
batch 16080 finished, second per batch: 10.545555
92 pass end, cost time: 1715.185209, avg_cost: 0.020793
batch 16090 finished, second per batch: 10.545137
batch 16100 finished, second per batch: 10.544856
batch 16110 finished, second per batch: 10.544472
batch 16120 finished, second per batch: 10.544148
batch 16130 finished, second per batch: 10.543922
batch 16140 finished, second per batch: 10.543538
batch 16150 finished, second per batch: 10.543228
batch 16160 finished, second per batch: 10.542970
batch 16170 finished, second per batch: 10.542849
batch 16180 finished, second per batch: 10.542490
batch 16190 finished, second per batch: 10.542203
batch 16200 finished, second per batch: 10.541931
batch 16210 finished, second per batch: 10.541619
batch 16220 finished, second per batch: 10.541459
batch 16230 finished, second per batch: 10.541159
batch 16240 finished, second per batch: 10.540919
batch 16250 finished, second per batch: 10.540558
batch 16260 finished, second per batch: 10.540183
93 pass end, cost time: 1744.260650, avg_cost: 0.020621
batch 16270 finished, second per batch: 10.540153
batch 16280 finished, second per batch: 10.539784
batch 16290 finished, second per batch: 10.539396
batch 16300 finished, second per batch: 10.539044
batch 16310 finished, second per batch: 10.538660
batch 16320 finished, second per batch: 10.538416
batch 16330 finished, second per batch: 10.538083
batch 16340 finished, second per batch: 10.537904
batch 16350 finished, second per batch: 10.537508
batch 16360 finished, second per batch: 10.537333
batch 16370 finished, second per batch: 10.537025
batch 16380 finished, second per batch: 10.536697
batch 16390 finished, second per batch: 10.536347
batch 16400 finished, second per batch: 10.536012
batch 16410 finished, second per batch: 10.536394
batch 16420 finished, second per batch: 10.536145
batch 16430 finished, second per batch: 10.535762
94 pass end, cost time: 1748.480967, avg_cost: 0.020594
batch 16440 finished, second per batch: 10.535555
batch 16450 finished, second per batch: 10.535206
batch 16460 finished, second per batch: 10.535053
batch 16470 finished, second per batch: 10.534703
batch 16480 finished, second per batch: 10.534388
batch 16490 finished, second per batch: 10.533979
batch 16500 finished, second per batch: 10.534200
batch 16510 finished, second per batch: 10.533985
batch 16520 finished, second per batch: 10.533646
batch 16530 finished, second per batch: 10.533267
batch 16540 finished, second per batch: 10.533330
batch 16550 finished, second per batch: 10.533492
batch 16560 finished, second per batch: 10.535212
batch 16570 finished, second per batch: 10.535147
batch 16580 finished, second per batch: 10.534784
batch 16590 finished, second per batch: 10.534646
batch 16600 finished, second per batch: 10.534264
95 pass end, cost time: 1794.358877, avg_cost: 0.020571
batch 16610 finished, second per batch: 10.533919
batch 16620 finished, second per batch: 10.533754
batch 16630 finished, second per batch: 10.533382
batch 16640 finished, second per batch: 10.533391
batch 16650 finished, second per batch: 10.533043
batch 16660 finished, second per batch: 10.532714
batch 16670 finished, second per batch: 10.532405
batch 16680 finished, second per batch: 10.532160
batch 16690 finished, second per batch: 10.532102
batch 16700 finished, second per batch: 10.531806
batch 16710 finished, second per batch: 10.531484
batch 16720 finished, second per batch: 10.531067
batch 16730 finished, second per batch: 10.530983
batch 16740 finished, second per batch: 10.530631
batch 16750 finished, second per batch: 10.530301
batch 16760 finished, second per batch: 10.530049
batch 16770 finished, second per batch: 10.529723
batch 16780 finished, second per batch: 10.529395
96 pass end, cost time: 1746.796379, avg_cost: 0.020477
batch 16790 finished, second per batch: 10.529260
batch 16800 finished, second per batch: 10.529081
batch 16810 finished, second per batch: 10.529372
batch 16820 finished, second per batch: 10.529157
batch 16830 finished, second per batch: 10.528929
batch 16840 finished, second per batch: 10.528582
batch 16850 finished, second per batch: 10.528287
batch 16860 finished, second per batch: 10.528077
batch 16870 finished, second per batch: 10.527731
batch 16880 finished, second per batch: 10.527636
batch 16890 finished, second per batch: 10.527303
batch 16900 finished, second per batch: 10.526977
batch 16910 finished, second per batch: 10.526752
batch 16920 finished, second per batch: 10.526571
batch 16930 finished, second per batch: 10.526241
batch 16940 finished, second per batch: 10.525938
batch 16950 finished, second per batch: 10.525628
97 pass end, cost time: 1755.534873, avg_cost: 0.020356
batch 16960 finished, second per batch: 10.525411
batch 16970 finished, second per batch: 10.525295
batch 16980 finished, second per batch: 10.525014
batch 16990 finished, second per batch: 10.524717
batch 17000 finished, second per batch: 10.524369
batch 17010 finished, second per batch: 10.524022
batch 17020 finished, second per batch: 10.523957
batch 17030 finished, second per batch: 10.523684
batch 17040 finished, second per batch: 10.523432
batch 17050 finished, second per batch: 10.523118
batch 17060 finished, second per batch: 10.522967
batch 17070 finished, second per batch: 10.522527
batch 17080 finished, second per batch: 10.522189
batch 17090 finished, second per batch: 10.521812
batch 17100 finished, second per batch: 10.521667
batch 17110 finished, second per batch: 10.522096
batch 17120 finished, second per batch: 10.521770
98 pass end, cost time: 1752.011129, avg_cost: 0.020417
batch 17130 finished, second per batch: 10.521492
batch 17140 finished, second per batch: 10.521253
batch 17150 finished, second per batch: 10.521002
batch 17160 finished, second per batch: 10.520935
batch 17170 finished, second per batch: 10.520687
batch 17180 finished, second per batch: 10.520424
batch 17190 finished, second per batch: 10.520179
batch 17200 finished, second per batch: 10.520093
batch 17210 finished, second per batch: 10.519882
batch 17220 finished, second per batch: 10.519559
batch 17230 finished, second per batch: 10.519308
batch 17240 finished, second per batch: 10.518987
batch 17250 finished, second per batch: 10.518934
batch 17260 finished, second per batch: 10.518565
batch 17270 finished, second per batch: 10.518326
batch 17280 finished, second per batch: 10.518154
batch 17290 finished, second per batch: 10.518008
99 pass end, cost time: 1751.901680, avg_cost: 0.020431
